Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S210622297,Snow Goose,Anser caerulescens,257,1,US-NY,New York,L191107,Central Park--Jacqueline Kennedy Onassis Reservoir,40.786003,-73.96196,2025-01-25,11:10 AM,eBird - Traveling Count,69,1,2.082,,2,,On water near fountain. Flew away south in flock of Canada geese. Will add photos,,629709451 629709452
S207228560,Snow Goose,Anser caerulescens,257,1,US-NY,New York,L1293732,Randalls Island,40.7887808,-73.9219681,2024-12-30,11:07 AM,eBird - Traveling Count,146,1,5.763,,2,,Seen with large flick of Canada geese on northwest corner. Will add photos,,628835873
S239859058,Common Raven,Corvus corax,21400,1,US-OR,Jefferson,L1161099,Suttle Lake,44.4225937,-121.7367554,2025-05-18,08:35 AM,eBird - Traveling Count,45,1,6.437,,2
S194959369,Common Raven,Corvus corax,21400,1,US-NY,Kings,L285884,"Green-Wood Cemetery, Brooklyn",40.6523083,-73.9904281,2024-09-13,10:15 AM,eBird - Traveling Count,100,1,1.204,,4
S194731041,Common Raven,Corvus corax,21400,1,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2024-09-11,08:06 AM,eBird - Traveling Count,79,1,.852,,3
S193632538,Common Raven,Corvus corax,21400,1,US-NY,Kings,L109516,Prospect Park,40.6602841,-73.9689534,2024-09-01,06:15 PM,eBird - Traveling Count,71,1,1.637,,3,,One heard and seen passing over prospect park.
S257556800,Common Raven,Corvus corax,21400,1,MX-BCS,La Paz,L8848132,Palapas Ventana,24.061355,-109.991405,2025-07-06,08:18 AM,eBird - Traveling Count,83,1,3.925,,1
S258622683,Common Raven,Corvus corax,21400,1,MX-BCS,La Paz,L5745153,Rancho Chivato (acceso restringido),24.0462842,-110.0679146,2025-07-09,08:18 AM,eBird - Traveling Count,1,1,1.609,,1
S187460626,Common Raven,Corvus corax,21400,1,US-CA,Los Angeles,L191965,Angeles NF--Switzer Picnic Area,34.2661573,-118.1440936,2024-07-17,09:19 AM,eBird - Traveling Count,144,1,2.958,,2
S187284558,Common Raven,Corvus corax,21400,10,US-CA,Los Angeles,L380915,Griffith Park,34.1285738,-118.3055878,2024-07-16,08:28 AM,eBird - Traveling Count,133,1,3.917,,2
S187169373,Common Raven,Corvus corax,21400,5,US-CA,Los Angeles,L2198410,Griffith Park--Old Zoo trails,34.1349978,-118.288132,2024-07-15,11:10 AM,eBird - Traveling Count,96,1,1.777,,2
S187740899,Common Raven,Corvus corax,21400,1,US-CA,Los Angeles,L34664146,La Mirada Backyard,34.094311,-118.305921,2024-07-14,10:42 AM,eBird - Casual Observation,,0,,,2
S258943125,Common Raven,Corvus corax,21400,1,MX-BCS,Los Cabos,L1437212,Spa Buena Vista--Ramadas Sol Y Mar,23.6461847,-109.6816766,2025-07-11,10:38 AM,eBird - Traveling Count,13,1,.119,,1
S231586906,Common Raven,Corvus corax,21400,1,US-NY,New York,L794140,Central Park--North End (N of 97th St. Transverse),40.796089,-73.9558947,2025-05-01,06:33 AM,eBird - Traveling Count,183,1,2.639,,5,,,"sick north woods walk with iris, David, Xander and xiaoni"
S217249787,Common Raven,Corvus corax,21400,2,US-NY,New York,L277988,Central Park--The Ravine (incl. The Loch),40.794956,-73.9572222,2025-03-08,10:52 AM,eBird - Traveling Count,51,1,1.108,,2,CN Carrying Nesting Material,Heard then saw a pair carrying nesting material northwards above the loch.
S233242440,Common Raven,Corvus corax,21400,1,US-NY,New York,L1293732,Randalls Island,40.7887808,-73.9219681,2025-05-04,06:55 AM,eBird - Traveling Count,157,1,4.875,,1,,Seen and heard briefly flying across the NE ballfields. Fun to hear both crow species and a raven all call within a minute of each other.,"Felt like kind of a slow day based on the prime weather conditions, but also didn’t get to complete a loop of the island either. Highlights were the gregarious Fish Crows making mischief across the ballfields, haranguing starlings and poking into the lights on the fields. Also it was wonderful to get close looks at the Warbling Vireos in the freshwater wetlands."
S166697060,Common Raven,Corvus corax,21400,4,US-NY,New York,L1785364,Randalls Island--Waters Edge Garden (103rd St. Brg.-Little Hell Gate),40.7889018,-73.9326719,2024-03-31,03:35 PM,eBird - Traveling Count,13,1,.851,,2
S197528380,Common Raven,Corvus corax,21400,1,CA-BC,Okanagan-Similkameen,L652202,Naramata--Creek Park,49.5910734,-119.5770836,2024-10-04,03:37 PM,eBird - Traveling Count,14,1,.701,,2
S159944626,Common Raven,Corvus corax,21400,2,US-NY,Orange,L2429448,Harriman SP--Silver Mine Lake,41.2945762,-74.0590062,2024-01-27,11:36 AM,eBird - Traveling Count,202,1,8.625,,2
S215932685,Common Raven,Corvus corax,21400,3,US-CA,Placer,L19370593,Pebble Beach (PLA Co.),39.1204775,-120.1610594,2025-02-28,05:10 PM,eBird - Traveling Count,15,1,.994,,1
S202824635,Common Raven,Corvus corax,21400,1,US-NY,Queens,L152499,Breezy Point Tip,40.5506643,-73.9357889,2024-11-17,11:44 AM,eBird - Traveling Count,129,1,4.703,,3,,Seen on power pole screaming at butterbutts and cardinal,"Walked from parking lot to tip of breezy point. Really outstanding first time visit to this spot. The first part of the walk was abundant with winter species, and the beach was covered in gulls and snow buntings. We got very lucky to run into tripper with the buntings who then pointed out the Lapland longspur and Iceland gull to us! A million thanks to you, Peter!"
S245015256,Common Raven,Corvus corax,21400,1,US-NY,Suffolk,L587226,Fire Island--Watch Hill,40.6925484,-72.9873276,2025-05-31,08:26 AM,eBird - Traveling Count,80,1,1.481,,4
S230158173,Common Raven,Corvus corax,21400,1,US-NC,Wake,L303621,Lake Crabtree County Park,35.8419736,-78.7977126,2025-04-26,08:29 AM,eBird - Traveling Count,27,1,3.29,,2
S186387106,Common Raven,Corvus corax,21400,6,US-WA,Whatcom,L2179505,Larrabee State Park -- Clayton Beach Parking Area,48.6481508,-122.4870497,2024-07-10,02:28 PM,eBird - Traveling Count,101,1,2.96,,2
S240778071,Common Raven,Corvus corax,21400,2,US-WA,Whatcom,L44515700,Northridge Park,48.7763167,-122.4234422,2025-05-20,04:12 PM,eBird - Traveling Count,85,1,4.428,,2
S210034719,crow/raven sp.,Corvus sp.,21410,2,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-01-20,08:56 AM,eBird - Traveling Count,19,1,.76,,2
S223639148,crow/raven sp.,Corvus sp.,21410,2,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-07,07:31 AM,eBird - Traveling Count,24,1,.762,,2
S206653386,Carolina Chickadee,Poecile carolinensis,21836,2,US-AL,Bibb,L2465581,Talladega NF--Oakmulgee District,32.9932945,-87.3045053,2024-12-26,10:23 AM,eBird - Traveling Count,137,1,3.862,,2,,,"Wandered around for an hour before finding the local celebrity woodpeckers. Ended up leading us to what has to be the coolest mixed flock of my life: pine warblers by the dozen, flashes of eastern bluebirds, brown headed nuthatches and red-cockaded woodpeckers squeezing their little lungs out. The colors and sounds made it feel like some sort of crazy southeastern pet store.  Top year and maybe life moment with the birds."
S165408476,Carolina Chickadee,Poecile carolinensis,21836,1,US-WV,Fayette,L29973599,Concho Rim Overlook,37.967261,-81.086233,2024-03-19,09:58 AM,eBird - Casual Observation,,0,,,1
S165408315,Carolina Chickadee,Poecile carolinensis,21836,2,US-WV,Fayette,L29973599,Concho Rim Overlook,37.967261,-81.086233,2024-03-19,05:32 PM,eBird - Traveling Count,143,1,.654,,1
S165310127,Carolina Chickadee,Poecile carolinensis,21836,9,US-WV,Fayette,L26763087,New River Gorge NP--Clovis Trail,38.0412163,-81.0679206,2024-03-18,10:11 AM,eBird - Traveling Count,245,1,11.847,,1
S165408449,Carolina Chickadee,Poecile carolinensis,21836,12,US-WV,Fayette,L29973629,Southside Rim Trail - Thurmond to Red Ash,37.953924,-81.078352,2024-03-19,10:59 AM,eBird - Traveling Count,176,1,8.483,,1
S165035257,Carolina Chickadee,Poecile carolinensis,21836,4,US-VA,Giles,L23548733,Hales Landing,37.3391148,-80.7573982,2024-03-16,10:11 AM,eBird - Traveling Count,127,1,1.15,,1
S165063480,Carolina Chickadee,Poecile carolinensis,21836,3,US-VA,Giles,L5458808,Narrows Boat Ramp,37.3367641,-80.8107331,2024-03-16,02:41 PM,eBird - Traveling Count,132,1,2.722,,1
S165337556,Carolina Chickadee,Poecile carolinensis,21836,5,US-VA,Giles,L718693,River Trail--Eggleston to Pembroke,37.29,-80.6155,2024-03-15,10:33 AM,eBird - Traveling Count,178,1,1.855,,1
S165408217,Carolina Chickadee,Poecile carolinensis,21836,1,US-VA,Grayson,L29973577,Grayson highlands SP - Wilson Trail,36.645171,-81.487596,2024-03-20,03:48 PM,eBird - Traveling Count,68,1,.86,,1
S206739816,Carolina Chickadee,Poecile carolinensis,21836,1,US-AL,Jefferson,L38895949,"617 55th Pl S, Birmingham US-AL",33.535026,-86.749081,2024-12-27,07:55 AM,eBird - Stationary Count,22,1,,,1,,,Morning feeder watch. BHCO new to the feeder! And FISP new to the field (and appropriate)!
S124592508,Carolina Chickadee,Poecile carolinensis,21836,X,US-AL,Jefferson,L21909239,Crestwood North,33.53549,-86.748997,2022-12-25,,eBird - Casual Observation,,0,,,1
S124592907,Carolina Chickadee,Poecile carolinensis,21836,X,US-AL,Jefferson,L21909239,Crestwood North,33.53549,-86.748997,2022-12-25,03:22 PM,eBird - Casual Observation,,0,,,1
S169304321,Carolina Chickadee,Poecile carolinensis,21836,4,US-AL,Jefferson,L21909239,Crestwood North,33.53549,-86.748997,2024-04-19,10:38 AM,eBird - Stationary Count,16,1,,,1
S206517707,Carolina Chickadee,Poecile carolinensis,21836,2,US-AL,Jefferson,L21909239,Crestwood North,33.53549,-86.748997,2024-12-25,09:21 AM,eBird - Traveling Count,54,1,1.253,,2
S138725973,Carolina Chickadee,Poecile carolinensis,21836,2,US-AL,Jefferson,L296336,Ruffner Mountain Nature Preserve,33.5586903,-86.7074616,2023-05-21,10:31 AM,eBird - Traveling Count,230,1,20.54,,1
S147703306,Carolina Chickadee,Poecile carolinensis,21836,2,US-AL,Jefferson,L296336,Ruffner Mountain Nature Preserve,33.5586903,-86.7074616,2023-08-20,07:20 AM,eBird - Traveling Count,119,1,4.624,,2
S206423251,Carolina Chickadee,Poecile carolinensis,21836,4,US-AL,Jefferson,L296336,Ruffner Mountain Nature Preserve,33.5586903,-86.7074616,2024-12-24,09:11 AM,eBird - Traveling Count,145,1,4.186,,3
S157258188,Carolina Chickadee,Poecile carolinensis,21836,3,US-AL,Jefferson,L14443184,Ruffner Mountain--Ball Field Trailhead,33.543336,-86.710171,2023-12-27,01:19 PM,eBird - Traveling Count,116,1,3.238,,2
S169694290,Carolina Chickadee,Poecile carolinensis,21836,1,US-AL,Jefferson,L12965788,Ruffner Mountain--Eastern Trailhead,33.558598,-86.6889954,2024-04-21,01:21 PM,eBird - Traveling Count,103,1,4.235,,2
S169803087,Carolina Chickadee,Poecile carolinensis,21836,6,US-AL,Jefferson,L12965788,Ruffner Mountain--Eastern Trailhead,33.558598,-86.6889954,2024-04-22,09:34 AM,eBird - Traveling Count,55,1,2.46,,1
S169217429,Carolina Chickadee,Poecile carolinensis,21836,1,US-AL,Lawrence,L293991,Bankhead NF--Bordon Creek Trail,34.3095544,-87.3944592,2024-04-18,12:55 PM,eBird - Traveling Count,135,1,4.863,,1
S138905679,Carolina Chickadee,Poecile carolinensis,21836,2,US-TN,Moore,L24583080,Shiloh Bridge,35.124151,-86.332137,2023-05-22,08:37 AM,eBird - Traveling Count,584,0,12.155,,1
S206919170,Carolina Chickadee,Poecile carolinensis,21836,3,US-AL,Morgan,L854843,Wheeler NWR--Visitors Center (NABT 16),34.5473577,-86.9510794,2024-12-28,09:47 AM,eBird - Traveling Count,129,1,3.612,,2
S196641273,Carolina Chickadee,Poecile carolinensis,21836,6,US-LA,Orleans,L1143291,City Park--Couturie Forest,30.0031829,-90.0951501,2024-09-27,11:09 AM,eBird - Traveling Count,56,1,1.699,,1,,,"A surprisingly birdy hour given the late start. Constant blue jay screams and great views spoonbills, ibises and egrets along the golf course. Also got to see a gator munch a frog."
S229237659,Carolina Chickadee,Poecile carolinensis,21836,1,US-NC,Wake,L2205740,Lake Crabtree Nature Trail--Southport Entrance,35.8332876,-78.8107185,2025-04-25,09:42 AM,eBird - Traveling Count,135,1,3.267,,2,S Singing Bird
S229352101,Carolina Chickadee,Poecile carolinensis,21836,2,US-NC,Wake,L2205740,Lake Crabtree Nature Trail--Southport Entrance,35.8332876,-78.8107185,2025-04-25,05:07 PM,eBird - Traveling Count,31,1,2.48,,1
S165518301,Carolina Chickadee,Poecile carolinensis,21836,1,US-NC,Watauga,L29993470,Goshen Creek Trail,36.183199,-81.610861,2024-03-21,04:01 PM,eBird - Traveling Count,54,1,2.305,,1
S197506756,Black-capped Chickadee,Poecile atricapillus,21841,2,CA-BC,Central Okanagan,L312667,Kelowna--Maude-Roxby Sanctuary,49.8705064,-119.4970085,2024-10-04,11:28 AM,eBird - Traveling Count,41,1,.913,,2
S164334963,Black-capped Chickadee,Poecile atricapillus,21841,2,US-OH,Cuyahoga,L288784,West Creek Reservation,41.3905513,-81.6974044,2024-03-10,12:59 PM,eBird - Traveling Count,49,1,1.522,,2
S219586417,Black-capped Chickadee,Poecile atricapillus,21841,6,US-MA,Dukes,L207434,Felix Neck Wildlife Sanctuary (Mass Audubon),41.41449,-70.56464,2025-03-20,08:34 AM,eBird - Traveling Count,65,1,2.631,,2
S218822863,Black-capped Chickadee,Poecile atricapillus,21841,8,US-MA,Dukes,L4827905,Lake Tashmoo,41.4607391,-70.6249237,2025-03-16,08:28 AM,eBird - Traveling Count,14,1,1649.58,,2,S Singing Bird
S219276443,Black-capped Chickadee,Poecile atricapillus,21841,7,US-MA,Dukes,L4827905,Lake Tashmoo,41.4607391,-70.6249237,2025-03-18,11:21 AM,eBird - Traveling Count,18,1,1.965,,2,,,Checklist from north end of Lake
S219464852,Black-capped Chickadee,Poecile atricapillus,21841,1,US-MA,Dukes,L4827905,Lake Tashmoo,41.4607391,-70.6249237,2025-03-19,02:59 PM,eBird - Stationary Count,2,1,,,1,,,From kayak launch
S219392746,Black-capped Chickadee,Poecile atricapillus,21841,3,US-MA,Dukes,L2040230,Long Point Wildlife Refuge (TTOR),41.3545043,-70.6384742,2025-03-19,08:29 AM,eBird - Traveling Count,50,1,1.703,,2,,,"Amazingly beautiful morning at the beach! Saw so many birds and the grass and dunes and ponds and beach were stunning in the morning light. Highlights of the morning were the 5 Eastern Meadowlarks cavorting about the southern end of the park and, for me personally, the FOY Eastern Phoebe singing by the parking lot."
S218732318,Black-capped Chickadee,Poecile atricapillus,21841,9,US-MA,Dukes,L41257729,Tashmoo Wood,41.46511,-70.61378,2025-03-15,04:51 PM,eBird - Traveling Count,49,1,2.201,,2
S219206997,Black-capped Chickadee,Poecile atricapillus,21841,3,US-MA,Dukes,L1322549,Upper Lagoon Pond,41.4284091,-70.6013203,2025-03-18,09:05 AM,eBird - Traveling Count,23,1,.577,,2
S218825394,Black-capped Chickadee,Poecile atricapillus,21841,3,US-MA,Dukes,L33134164,Wilfred’s Pond Preserve,41.471147,-70.625062,2025-03-16,08:38 AM,eBird - Casual Observation,,0,,,2
S139606693,Black-capped Chickadee,Poecile atricapillus,21841,1,US-NY,Dutchess,L22128431,AT MTA Stop,41.594169,-73.592871,2023-05-27,09:19 AM,eBird - Traveling Count,442,0,15.888,,1
S176778671,Black-capped Chickadee,Poecile atricapillus,21841,1,US-NY,Dutchess,L22128431,AT MTA Stop,41.594169,-73.592871,2024-05-24,08:15 AM,eBird - Traveling Count,308,1,5.333,,2
S248080156,Black-capped Chickadee,Poecile atricapillus,21841,1,US-NY,Dutchess,L22128431,AT MTA Stop,41.594169,-73.592871,2025-06-07,09:08 AM,eBird - Traveling Count,171,1,5.326,,2,S Singing Bird,,"Probably gotta be the best checklist and best trip we’ve done on the AT. Conditions were arguably poor, but I have to say a rainy hike has its own magic. I’ve never experienced the trail more birdy than this. From the moment we started to when we stopped we were surrounded by constant song and activity. The rain did nothing to dampen the songs and busy activity of summer. Willow flycatchers, yellow warblers and red-winged blackbirds were abundant along the boardwalk. An eastern phoebe pair again has set up shop at the end of the boardwalk. The woods were positively awash with song. The Ovenbird count is almost certainly a severe undercount as is the Veery and Wood Thrush too. Turns out there is just something beyond magical about a rainy hike where you’re basically serenaded by these the entire time. It’s also quite amazing how species can be found in basically the same exact spot each year: the phoebes at their nest, the Cerulean warbler in its stand of old growth along the first forested section and, best of all, the Indigo Bunting singing at the Cats Rock overlook. The only birds we really missed out on were the bobolinks in the field, though these are always a rare treat anyways. Speaking of Indigo Buntings, we’d like to extend a special thank you to the male who decided to break out in song 5 seconds into me proposing to Emily (also shoutout to the Prairie Warbler whose singing was also a constant presence there too). He was exactly where I hoped he would be and made the most amazing day all that more special. No new lifers today, but we’re both thrilled to be spending the rest of our lives together."
S147157836,Black-capped Chickadee,Poecile atricapillus,21841,4,US-NY,Dutchess,L26559421,AT northbound from MTA Stop to CT,41.598907,-73.576035,2023-08-12,12:02 PM,eBird - Traveling Count,240,1,17.703,,1
S150135850,Black-capped Chickadee,Poecile atricapillus,21841,X,US-NY,Dutchess,L16825828,Appalachian Trail (Cat Rocks Trail),41.6031328,-73.6118066,2023-09-17,09:24 AM,eBird - Traveling Count,289,1,14.108,,1
S175093284,Black-capped Chickadee,Poecile atricapillus,21841,2,US-NY,Dutchess,L14636319,Appalachian Trail (Dover Oak to Great Swamp CEA),41.6054676,-73.5995852,2024-05-17,08:06 AM,eBird - Traveling Count,218,1,4.583,,1,S Singing Bird
S192613242,Black-capped Chickadee,Poecile atricapillus,21841,11,US-NY,Dutchess,L14636319,Appalachian Trail (Dover Oak to Great Swamp CEA),41.6054676,-73.5995852,2024-08-24,09:54 AM,eBird - Traveling Count,198,1,3.971,,2
S192613169,Black-capped Chickadee,Poecile atricapillus,21841,3,US-NY,Dutchess,L14636319,Appalachian Trail (Dover Oak to Great Swamp CEA),41.6054676,-73.5995852,2024-08-24,01:26 PM,eBird - Traveling Count,74,1,2.957,,2
S161916342,Black-capped Chickadee,Poecile atricapillus,21841,X,US-NY,Dutchess,L1248025,"Appalachian Trail, Pawling",41.6109739,-73.579731,2024-02-17,09:30 AM,eBird - Traveling Count,431,1,13.601,,2
S212871879,Black-capped Chickadee,Poecile atricapillus,21841,15,US-NY,Essex,L17913405,Sand Pond Brook Crossing,43.951463,-73.909533,2025-02-11,09:30 AM,eBird - Traveling Count,32,1,4.707,,2,,,"We made an early drive out to Blue Ridge road to look for Boreal Chickadees. Thanks so very much to everyone from the NY discord for the tips on where to look, especially Jay! We stopped in about 4 different places on the road and listened for the chickadees. There were plentiful black-capped happily foraging and calling among the trees. We heard a few passing red-breasted nuthatches too and even got to lay eyes on a goldfinch for a bit. All in all not a bad morning even if we did dip on the target species. The dawn drive from tupper lake was gorgeous and we saw many a flock of crossbills gritting along the road. Hopefully we’ll get another shot at the boreals either on this trip or on a future one!"
S212760367,Black-capped Chickadee,Poecile atricapillus,21841,15,US-NY,Franklin,L212481,Bloomingdale Bog Trail,44.4128015,-74.121715,2025-02-10,10:30 AM,eBird - Traveling Count,32,1,.911,,2,,,"After dipping on the BBWO north of the road, we decided to head south for some consolation feeder birds. We were more than adequately heartened by close encounters of the chickadee kind at the power line feeders. Then, right as we were getting ready to head back, the local corvid celebrities showed up and we were treated to some great views of 3 Canada Jays!",630654009 630654012
S212755362,Black-capped Chickadee,Poecile atricapillus,21841,30,US-NY,Franklin,L1432948,Bloomingdale Bog Trail--CR 55 to Bigelow Rd.,44.4167104,-74.1195601,2025-02-10,08:59 AM,eBird - Traveling Count,84,1,3.029,,2,,,"A truly lovely morning along the bog trail. Especially compared to the prior day’s snow wading, hiking along the trail was a breeze with frequent snowmobiles having compacted the snow nicely. We didn’t find the target Black-backed Woodpeckers, but still had an amazing time in the winter bog. We loved the two mail box feeders and their attendant Black-capped Chickadees, nuthatches and squirrels. We checked the dead snags along the trail but didn’t have sight or sound of the target rarity. A Hairy Woodpecker at the end certainly got our heart rate up, though!",630653994
S212586833,Black-capped Chickadee,Poecile atricapillus,21841,8,US-NY,Franklin,L40093215,N Little Wolf Road,44.255833,-74.480408,2025-02-09,08:33 AM,eBird - Traveling Count,27,1,.424,,2,,,"We were fully intending to get up and out the door asap for our first day of birding, and our only full one at that. However, when we went to take Wallace for his morning walk, we quickly realized we were actually already surrounded by birds! I’m thinking there must be a feeder nearby, since there was truly a shocking number of birds calling and foraging through the trees on the edge of the lake. The highlight had to be a resplendent bald eagle was saw flying along the far lake shore."
S191814710,Black-capped Chickadee,Poecile atricapillus,21841,7,US-NY,Greene,L2570388,Mountain Top Arboretum,42.2232738,-74.1335106,2024-08-17,01:40 PM,eBird - Traveling Count,80,1,3.405,,2
S212658325,Black-capped Chickadee,Poecile atricapillus,21841,15,US-NY,Hamilton,L500447,Sabattis Bog,44.0707984,-74.5388353,2025-02-09,10:22 AM,eBird - Traveling Count,86,1,5.273,,2,,,"Even though we had wonderful opportunistic sightings already, our first real target location of the trip was Sabbatis Bog. We had seen numerous reports in eBird and very helpful comments on the NY discord highly recommended a stop at the feeders on circle road. Nearly right after turning off the highway onto the road we were greeted by Red Crossbills. Even while driving, the bright flashes of red were unmistakeable! A bit further along, we neared the feeders and could see a flock of birds in the road. Approaching slowly we identified them as at least a dozen White-winged Crossbills pecking at the small bits of sand and gravel in the road. I love a good difficult chase as much as the next birder, but it’s also nice to get a trip started with a few of your targets sighted off the bat. We parked the car and started noting  and documenting the species at the feeders and also chatting with the incredibly friendly local birders too. The frequent crossbill sightings, chickadee dive bombs (I’m guessing our lack of outstretched hands of feed was drawing their ire) and nuthatch honking were more than enough for a very successful start to the trip! Then, as I was taking provably my 2,000th photo of a chickadee for the morning, Emily shouted and pointed to the top of one of the trees. Perched atop it was one of my 2 dream species for the trip: the pleasing grays, whites and blacks of a Canada Jay. This jay was quickly joined by another and set about hunting through the feeder options. The jays struck me with the apparent slowness of their flight (even more lackadaisical than their bluer cousins further south), and near total silence (completely unlike those rowdy cousins). I would have loved to linger even longer at the spot (and with hindsight… maybe we should have done so), but we were close to a possible spot for Boreal Chickadees so we ventured on.",630653968
S212974163,Black-capped Chickadee,Poecile atricapillus,21841,5,US-NY,Hamilton,L500447,Sabattis Bog,44.0707984,-74.5388353,2025-02-12,08:09 AM,eBird - Traveling Count,42,1,.975,,2
S252085126,Black-capped Chickadee,Poecile atricapillus,21841,3,US-CO,Jefferson,L7709925,Beaver Ranch Park,39.5064701,-105.2983205,2025-06-19,10:49 AM,eBird - Traveling Count,74,1,1.687,,2,S Singing Bird
S150660984,Black-capped Chickadee,Poecile atricapillus,21841,2,US-CO,Jefferson,L6073714,Chatfield SP--Audubon Society of Greater Denver Office area,39.5563469,-105.0788105,2023-09-24,09:34 AM,eBird - Traveling Count,98,1,6.655,,1
S250900066,Black-capped Chickadee,Poecile atricapillus,21841,1,US-CO,Jefferson,L804492,Chatfield SP--Massey Draw area,39.55844,-105.0724161,2025-06-15,07:22 PM,eBird - Traveling Count,58,1,3.28,,3
S252148517,Black-capped Chickadee,Poecile atricapillus,21841,1,US-CO,Jefferson,L516843,Little Park,39.658,-105.25,2025-06-19,02:57 PM,eBird - Traveling Count,69,1,2.318,,1
S189245468,Black-capped Chickadee,Poecile atricapillus,21841,4,US-NY,Kings,L1099706,Floyd Bennett Field--Ecology Village Area,40.5863535,-73.8851488,2024-07-28,07:47 AM,eBird - Traveling Count,92,1,1.69,,5
S208154017,Black-capped Chickadee,Poecile atricapillus,21841,15,US-NY,Kings,L285884,"Green-Wood Cemetery, Brooklyn",40.6523083,-73.9904281,2025-01-05,10:13 AM,eBird - Traveling Count,167,1,5.337,,2
S221578702,Black-capped Chickadee,Poecile atricapillus,21841,4,US-NY,Kings,L285884,"Green-Wood Cemetery, Brooklyn",40.6523083,-73.9904281,2025-03-29,10:35 AM,eBird - Traveling Count,126,1,3.793,,2,S Singing Bird
S218023065,Black-capped Chickadee,Poecile atricapillus,21841,1,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-12,07:17 AM,eBird - Traveling Count,11,1,.578,,1
S221269114,Black-capped Chickadee,Poecile atricapillus,21841,1,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-28,07:18 AM,eBird - Traveling Count,119,1,2.292,,5,S7 Singing Bird Present 7+ days
S221781304,Black-capped Chickadee,Poecile atricapillus,21841,2,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-30,08:31 AM,eBird - Traveling Count,30,1,1.011,,2,S7 Singing Bird Present 7+ days
S222042445,Black-capped Chickadee,Poecile atricapillus,21841,2,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-31,07:46 AM,eBird - Traveling Count,48,1,.945,,2
S222167574,Black-capped Chickadee,Poecile atricapillus,21841,2,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-03-31,05:15 PM,eBird - Traveling Count,71,1,3.219,,1
S222617622,Black-capped Chickadee,Poecile atricapillus,21841,1,US-NY,Kings,L2987624,McGolrick Park,40.7245046,-73.9433616,2025-04-03,07:37 AM,eBird - Traveling Count,25,1,.375,,2
S238359972,Black-capped Chickadee,Poecile atricapillus,21841,3,US-OR,Multnomah,L792565,Crystal Springs Rhododendron Garden,45.4779708,-122.6364702,2025-05-15,12:39 PM,eBird - Traveling Count,72,1,1.758,,2
S238822408,Black-capped Chickadee,Poecile atricapillus,21841,3,US-OR,Multnomah,L453974,Oaks Bottom Wildlife Refuge,45.4776166,-122.6553154,2025-05-16,07:48 AM,eBird - Traveling Count,35,1,4.667,,2
S220069785,Black-capped Chickadee,Poecile atricapillus,21841,4,US-CT,New London,L11104041,Avalonia--Moore Woods,41.3455793,-71.9848792,2025-03-22,02:48 PM,eBird - Traveling Count,56,1,1.97,,2,S Singing Bird,,No luck on the rare towhee but still a beautiful afternoon in the park!
S132400840,Black-capped Chickadee,Poecile atricapillus,21841,X,US-NY,New York,L23333013,26 King,40.727749,-74.003885,2023-04-01,,eBird - Casual Observation,,0,,,1
S201926503,Black-capped Chickadee,Poecile atricapillus,21841,11,US-NY,New York,L22926772,Central Park,40.782565,-73.965205,2024-11-09,12:25 PM,eBird - Traveling Count,119,1,3.237,,2
S204207136,Black-capped Chickadee,Poecile atricapillus,21841,2,US-NY,New York,L191107,Central Park--Jacqueline Kennedy Onassis Reservoir,40.786003,-73.96196,2024-12-01,12:36 PM,eBird - Traveling Count,61,1,2.546,,2
S220271599,Black-capped Chickadee,Poecile atricapillus,21841,4,US-NY,New York,L794140,Central Park--North End (N of 97th St. Transverse),40.796089,-73.9558947,2025-03-23,09:03 AM,eBird - Traveling Count,107,1,2.969,,3,,,Pool to loch to north woods and back to meer.
S201155052,Black-capped Chickadee,Poecile atricapillus,21841,1,US-NY,New York,L109518,Central Park--The Ramble,40.7779667,-73.9697165,2024-11-02,03:11 PM,eBird - Traveling Count,15,1,.567,,5
S217249787,Black-capped Chickadee,Poecile atricapillus,21841,3,US-NY,New York,L277988,Central Park--The Ravine (incl. The Loch),40.794956,-73.9572222,2025-03-08,10:52 AM,eBird - Traveling Count,51,1,1.108,,2
S202071249,Black-capped Chickadee,Poecile atricapillus,21841,3,US-NY,New York,L1180204,Central Park--Turtle Pond,40.7795361,-73.9678896,2024-11-10,02:51 PM,eBird - Traveling Count,38,1,.646,,2
